platform,category,product_name,selling_price,original_price,discount_percentage,rating,rating_count,review_count,seller_name,seller_type,delivery_info,delivery_days,free_delivery,is_sponsored,promotional_badges,promotional_badge_count,scarcity_message,has_scarcity_message,has_coupon,coupon_text,return_policy,has_return_policy,product_url,promotional_intensity,price_rating_mismatch,review_to_rating_ratio,urgency_score,trust_score
Flipkart,electronics,"Ai+ Nova 2 5G (Blue, 128 GB)",12600.0,14999.0,16.0,4.1,5170,387,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/ai-nova-2-5g-blue-128-gb/p/itm149ae9e602599,1,0.029,0.075,1,4.14
Flipkart,electronics,"Samsung Galaxy F07 (Green, 64 GB)",9300.0,11999.0,22.5,4.2,10294,739,,Third-party,,3.0,0,0,Bestseller,1,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/samsung-galaxy-f07-green-64-gb/p/itm294cbb65839e6,2,0.036,0.072,1,4.18
Flipkart,electronics,"REDMI A7 Pro 5G (Black, 64 GB)",11750.0,15999.0,9.0,4.0,3789,320,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/redmi-a7-pro-5g-black-64-gb/p/itm88c66032a6b5e,1,0.018,0.084,1,4.1
Flipkart,electronics,"realme Narzo 80 Lite (Obsidian Black, 64 GB)",9650.0,16999.0,21.0,4.2,3338,177,,Third-party,,3.0,0,0,,0,Only Few Left,1,0,,7 days replacement,1,https://www.flipkart.com/realme-narzo-80-lite-obsidian-black-64-gb/p/itmda40eecbc001f,1,0.034,0.053,3,4.18
Flipkart,electronics,"Ai+ Nova 2 5G (Black, 128 GB)",12600.0,14999.0,16.0,4.1,5170,387,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/ai-nova-2-5g-black-128-gb/p/itmd97f4dfbfca5c,1,0.029,0.075,1,4.14
Flipkart,electronics,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",11750.0,13999.0,16.1,4.2,47948,3562,,Third-party,,3.0,0,0,,0,Only Few Left,1,0,,7 days replacement,1,https://www.flipkart.com/samsung-galaxy-f06-5g-lit-violet-128-gb/p/itm140da3412b73b,1,0.026,0.074,3,4.18
Flipkart,electronics,"Ai+ Pulse 2 (Blue, 128 GB)",9300.0,11999.0,22.5,3.7,9275,879,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/ai-pulse-2-blue-128-gb/p/itmd59202944d081,1,0.058,0.095,1,3.98
Flipkart,electronics,"Samsung Galaxy M06 5G (Blazing Black, 64 GB)",11750.0,14999.0,3.0,4.1,1741,129,,Third-party,,3.0,0,0,,0,Only Few Left,1,0,,7 days replacement,1,https://www.flipkart.com/samsung-galaxy-m06-5g-blazing-black-64-gb/p/itm0c7e356cd6ad6,1,0.005,0.074,3,4.14
Flipkart,electronics,"Ai+ Nova 2 5G (Blue, 128 GB)",11750.0,17499.0,17.0,4.3,6556,352,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/ai-nova-2-5g-blue-128-gb/p/itmb8204f6c4e198,1,0.024,0.054,1,4.22
Flipkart,electronics,"Samsung M06 5G (Sage Green, 128 GB)",12600.0,16999.0,11.0,4.1,5961,412,,Third-party,,3.0,0,0,,0,Only 1 Left,1,0,,7 days replacement,1,https://www.flipkart.com/samsung-m06-5g-sage-green-128-gb/p/itmcafa42dadc15c,1,0.02,0.069,3,4.14
Flipkart,electronics,"Samsung Galaxy F06 5G (Bahama Blue, 128 GB)",12600.0,16999.0,25.9,4.2,47948,3562,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/samsung-galaxy-f06-5g-bahama-blue-128-gb/p/itm58189fada62cb,1,0.041,0.074,1,4.18
Flipkart,electronics,"Ai+ Pulse 2 (Black, 128 GB)",9300.0,11999.0,22.5,3.7,9275,879,,Third-party,,3.0,0,0,,0,Only 1 Left,1,0,,7 days replacement,1,https://www.flipkart.com/ai-pulse-2-black-128-gb/p/itm2bd64c011e879,1,0.058,0.095,3,3.98
Flipkart,electronics,"Ai+ Pulse 2 (Black, 128 GB)",8850.0,15499.0,25.0,4.1,11928,829,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/ai-pulse-2-black-128-gb/p/itm982c299d0417e,1,0.045,0.07,1,4.14
Flipkart,electronics,"Ai+ Nova 2 5G (Purple, 64 GB)",11750.0,13999.0,16.1,4.3,6556,352,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/ai-nova-2-5g-purple-64-gb/p/itm07c0f38f44c5c,1,0.023,0.054,1,4.22
Flipkart,electronics,"Ai+ Nova 2 5G (Purple, 128 GB)",11750.0,17499.0,17.0,4.3,6556,352,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/ai-nova-2-5g-purple-128-gb/p/itmc486f9ebd15e3,1,0.024,0.054,1,4.22
Flipkart,electronics,"realme Narzo 80 Lite (Beach Gold, 64 GB)",9700.0,16999.0,21.0,4.2,3338,177,,Third-party,,3.0,0,0,,0,Only Few Left,1,0,,7 days replacement,1,https://www.flipkart.com/realme-narzo-80-lite-beach-gold-64-gb/p/itmda40eecbc001f,1,0.034,0.053,3,4.18
Flipkart,electronics,"Ai+ Pulse 2 (Purple, 128 GB)",8850.0,15499.0,25.0,4.1,11928,829,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/ai-pulse-2-purple-128-gb/p/itm873a9bcc8fb43,1,0.045,0.07,1,4.14
Flipkart,electronics,"Ai+ Pulse 2 (Purple, 64 GB)",8850.0,10999.0,19.5,4.1,11928,829,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/ai-pulse-2-purple-64-gb/p/itmdc910ae2ff0c1,1,0.035,0.07,1,4.14
Flipkart,electronics,"Ai+ Nova 2 5G (Blue, 64 GB)",11750.0,13999.0,16.1,4.3,6556,352,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/ai-nova-2-5g-blue-64-gb/p/itm20a7387042b2c,1,0.023,0.054,1,4.22
Flipkart,electronics,"Ai+ Nova 2 5G (Black, 64 GB)",11750.0,13999.0,16.1,4.3,6556,352,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/ai-nova-2-5g-black-64-gb/p/itme6e69f9ec9956,1,0.023,0.054,1,4.22
Flipkart,electronics,"vivo T5e (Aero Blue, 64 GB)",11750.0,26999.0,48.0,3.7,89,6,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/vivo-t5e-aero-blue-64-gb/p/itm180ca0a991a2b,1,0.125,0.067,1,3.88
Flipkart,electronics,"Ai+ Pulse 2 (Blue, 64 GB)",8850.0,10999.0,19.5,4.1,11928,829,,Third-party,,3.0,0,0,,0,,0,0,,7 days replacement,1,https://www.flipkart.com/ai-pulse-2-blue-64-gb/p/itm9168504534079,0,0.035,0.07,0,4.14
Flipkart,electronics,"realme P3x 5G (Midnight Blue, 128 GB)",11750.0,17999.0,22.0,4.3,21556,1173,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/realme-p3x-5g-midnight-blue-128-gb/p/itmab5a4b09b6ccc,1,0.031,0.054,1,4.22
Flipkart,electronics,"Samsung Galaxy A06 (Black, 64 GB)",12600.0,14999.0,2.0,4.0,897,59,,Third-party,,3.0,0,0,,0,,0,0,,7 days replacement,1,https://www.flipkart.com/samsung-galaxy-a06-black-64-gb/p/itmdba53c91272f1,0,0.004,0.066,0,4.1
Flipkart,electronics,"LAVA Virat V1 5G (Sonar Gold, 64 GB)",9750.0,15999.0,15.0,4.0,704,92,,Third-party,,3.0,0,0,,0,,0,0,,7 days replacement,1,https://www.flipkart.com/lava-virat-v1-5g-sonar-gold-64-gb/p/itm3ccc431ccf8aa,0,0.03,0.131,0,4.1
Flipkart,electronics,"Samsung Galaxy M17 5G (Sapphire Black, 128 GB)",15100.0,18799.0,4.0,4.1,4784,424,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/samsung-galaxy-m17-5g-sapphire-black-128-gb/p/itmc3b8f7b511eca,1,0.007,0.089,1,4.14
Flipkart,electronics,"Ai+ Pulse 2 (Pink, 64 GB)",8850.0,10999.0,19.5,4.1,11928,829,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/ai-pulse-2-pink-64-gb/p/itmb3d9ab3459289,1,0.035,0.07,1,4.14
Flipkart,electronics,"Ai+ Pulse 2 (Pink, 128 GB)",8850.0,15499.0,25.0,4.1,11928,829,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/ai-pulse-2-pink-128-gb/p/itm982c299d0417e,1,0.045,0.07,1,4.14
Flipkart,electronics,"realme 14x 5G (Crystal Black, 128 GB)",12600.0,16999.0,11.0,4.3,12430,678,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/realme-14x-5g-crystal-black-128-gb/p/itmb45ae2fd70ae9,1,0.015,0.055,1,4.22
Flipkart,electronics,"realme C71 (Obsidian Black, 64 GB)",11750.0,13999.0,16.1,4.2,1584,76,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/realme-c71-obsidian-black-64-gb/p/itm920c5c8761871,1,0.026,0.048,1,4.18
Flipkart,electronics,"REDMI A7 Pro 5G (Mist Blue, 64 GB)",12600.0,26999.0,46.0,4.0,3743,315,,Third-party,,3.0,0,0,,0,Only Few Left,1,0,,7 days replacement,1,https://www.flipkart.com/redmi-a7-pro-5g-mist-blue-64-gb/p/itm88c66032a6b5e,1,0.092,0.084,3,4.1
Flipkart,electronics,"POCO C85x (Elite Black, 64 GB)",11750.0,20999.0,30.0,4.1,6732,834,,Third-party,,3.0,0,0,,0,Only Few Left,1,0,,7 days replacement,1,https://www.flipkart.com/poco-c85x-elite-black-64-gb/p/itm0f0a9684d1e33,1,0.054,0.124,3,4.14
Flipkart,electronics,Vivo T4 Lite 5G (Prism Blue 2026) ( 4GB 64GB),12600.0,27999.0,39.0,4.3,43508,1964,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/vivo-t4-lite-5g-prism-blue-2026-4gb-64gb/p/itm49fb53d099f3c,1,0.055,0.045,1,4.22
Flipkart,electronics,"LAVA Virat V1 5G (Arya Blue, 128 GB)",11750.0,17499.0,17.0,4.0,704,92,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/lava-virat-v1-5g-arya-blue-128-gb/p/itm11c9a497c9644,1,0.034,0.131,1,4.1
Flipkart,electronics,"Ai+ Pulse 2 (Blue, 128 GB)",8850.0,15499.0,25.0,4.1,11928,829,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/ai-pulse-2-blue-128-gb/p/itm982c299d0417e,1,0.045,0.07,1,4.14
Flipkart,electronics,"Samsung Galaxy F16 5G (Vibing Blue, 128 GB)",11750.0,17499.0,20.0,4.2,10434,813,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/samsung-galaxy-f16-5g-vibing-blue-128-gb/p/itmc59882b14985a,1,0.032,0.078,1,4.18
Flipkart,electronics,"Ai+ Pulse 2 (Green, 128 GB)",8850.0,15499.0,25.0,4.1,11928,829,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/ai-pulse-2-green-128-gb/p/itm982c299d0417e,1,0.045,0.07,1,4.14
Flipkart,electronics,"Ai+ Pulse 2 (Purple, 128 GB)",9300.0,11999.0,22.5,3.7,9213,874,,Third-party,,3.0,0,0,,0,Only Few Left,1,0,,7 days replacement,1,https://www.flipkart.com/ai-pulse-2-purple-128-gb/p/itme2f16e3250c0c,1,0.058,0.095,3,3.98
Flipkart,electronics,"Ai+ Pulse 2 (Green, 64 GB)",8850.0,10999.0,19.5,4.1,11928,829,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/ai-pulse-2-green-64-gb/p/itm8475838cc2064,1,0.035,0.07,1,4.14
Flipkart,electronics,"Ai+ Nova 2 Neo 5G (Blue, 64 GB)",12600.0,17999.0,16.0,4.4,2067,181,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/ai-nova-2-neo-5g-blue-64-gb/p/itm9cecebc4cb5bb,1,0.019,0.088,1,4.26
Flipkart,electronics,"MOTOROLA g57 power 5G Snapdragon (Pantone Regatta, 128 GB)",18250.0,21999.0,17.0,4.4,56073,4034,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/motorola-g57-power-5g-snapdragon-pantone-regatta-128-gb/p/itmdab5f9f1bf87b,1,0.02,0.072,1,4.26
Flipkart,electronics,"realme Narzo 80 Lite (See Blue, 64 GB)",11750.0,16999.0,18.0,4.2,3338,177,,Third-party,,3.0,0,0,,0,Only Few Left,1,0,,7 days replacement,1,https://www.flipkart.com/realme-narzo-80-lite-see-blue-64-gb/p/itmb8ad4180e2d80,1,0.029,0.053,3,4.18
Flipkart,electronics,"POCO C85x (Emerald Green, 64 GB)",11750.0,20999.0,30.0,4.1,6732,834,,Third-party,,3.0,0,0,,0,,0,1,Bank/Coupon Offer Available,7 days replacement,1,https://www.flipkart.com/poco-c85x-emerald-green-64-gb/p/itm96bce2b7909b7,1,0.054,0.124,1,4.14
Flipkart,electronics,"POCO M7 5G (Ocean Blue, 128 GB)",9750.0,13999.0,3.0,4.3,19018,1068,,Third-party,,3.0,0,0,,0,Only Few Left,1,0,,7 days replacement,1,https://www.flipkart.com/poco-m7-5g-ocean-blue-128-gb/p/itm7c4a352930fde,1,0.004,0.056,3,4.22
Flipkart,fashion,Flipkart Product,461.0,2499.0,81.0,4.0,443,88,,Third-party,,3.0,0,0,,0,,0,0,,7 days replacement,1,https://www.flipkart.com/baklava-lightweight-comfortable-trendy-walking-outdoor-slip-chelsea-boots-men/p/itm9497e9027acb3,0,0.162,0.199,2,4.1
Flipkart,fashion,Flipkart Product,2015.0,4799.0,58.0,4.0,203,40,,Third-party,,3.0,0,0,Hot Deal,1,,0,0,,7 days replacement,1,https://www.flipkart.com/puma-zarsun-sneakers-men/p/itm762772eb0ccb9,1,0.116,0.197,0,5.1
Flipkart,fashion,Flipkart Product,273.0,999.0,72.0,4.0,167,33,,Third-party,,3.0,0,0,Hot Deal,1,,0,0,,7 days replacement,1,https://www.flipkart.com/hotstyle-trendy-stylish-loafers-men/p/itme5c8648cc74c4,1,0.144,0.198,2,4.1
Flipkart,fashion,Flipkart Product,951.0,2499.0,61.0,4.0,289,57,,Third-party,,3.0,0,0,,0,Only 3 Left,1,0,,7 days replacement,1,https://www.flipkart.com/mikaasa-military-joggers-running-leather-shoes-casuals-men/p/itm00d28ac0b5c8a,1,0.122,0.197,5,5.1
Flipkart,fashion,Flipkart Product,498.0,2999.0,83.0,4.0,226,45,,Third-party,,3.0,0,0,Hot Deal,1,,0,0,,7 days replacement,1,https://www.flipkart.com/amico-synthetic-leather-lightweight-comfortable-trendy-walking-outdoor-slip-chelsea-boots-men/p/itm8dcc05cce138e,1,0.166,0.199,2,4.1
Flipkart,fashion,Flipkart Product,2389.0,5999.0,60.0,4.0,327,65,,Third-party,,3.0,0,0,,0,,0,0,,7 days replacement,1,https://www.flipkart.com/puma-9-t-sneakers-men/p/itm71907c09ea454,0,0.12,0.199,0,5.1
Flipkart,fashion,Flipkart Product,473.0,1999.0,76.0,4.0,243,48,,Third-party,,3.0,0,0,,0,,0,0,,7 days replacement,1,https://www.flipkart.com/echor-casual-white-sneakers-men/p/itmda763be74b8e8,0,0.152,0.198,2,4.1
Flipkart,fashion,STRANGER BROTHERS,416.0,999.0,58.0,4.0,71,14,,Third-party,,3.0,0,0,,0,Only Few Left,1,0,,7 days replacement,1,https://www.flipkart.com/stranger-brothers-sneakers-men-casual-shoes-white-trendy/p/itma3e460a703ae6,1,0.116,0.197,3,4.955
Flipkart,fashion,Flipkart Product,999.0,2999.0,66.0,4.0,327,65,,Third-party,,3.0,0,0,,0,Only Few Left,1,0,,7 days replacement,1,https://www.flipkart.com/roadster-casual-boat-shoes-men/p/itm36212af378d76,1,0.132,0.199,5,5.1
Flipkart,fashion,Flipkart Product,579.0,2999.0,80.0,4.0,237,47,,Third-party,,3.0,0,0,Hot Deal,1,,0,0,,7 days replacement,1,https://www.flipkart.com/ezbro-premium-casual-trendy-latest-with-laces-daily-wear-party-wear-office-wear-corporate-casuals-men/p/itm5ef0498aedbe4,1,0.16,0.198,2,4.1
Flipkart,fashion,Flipkart Product,536.0,1299.0,58.0,4.0,163,32,,Third-party,,3.0,0,0,,0,,0,0,,7 days replacement,1,https://www.flipkart.com/jetfighter-men-s-jutti-loafers-shoes-men/p/itm811aeead33d80,0,0.116,0.196,0,5.1
Flipkart,fashion,Flipkart Product,338.0,999.0,66.0,4.0,117,23,,Third-party,,3.0,0,0,Trending,1,,0,0,,7 days replacement,1,https://www.flipkart.com/urbanbox-latest-trending-casual-running-walking-sneaker-sneakers-men/p/itm36724051a7cc4,1,0.132,0.197,2,5.054
Flipkart,fashion,Flipkart Product,500.0,1499.0,66.0,4.0,272,54,,Third-party,,3.0,0,0,,0,,0,0,,7 days replacement,1,https://www.flipkart.com/oidoribo-outdoor-climber-stylish-lace-up-outdoors-men/p/itmef5adca295caf,0,0.132,0.199,2,5.1
Flipkart,fashion,Flipkart Product,362.0,999.0,63.0,4.0,463,92,,Third-party,,3.0,0,0,Hot Deal,1,,0,0,,7 days replacement,1,https://www.flipkart.com/reefox-stylish-green-casual-sneakers-men/p/itm18e93657181be,1,0.126,0.199,2,5.1
Flipkart,fashion,Flipkart Product,1759.0,2199.0,20.0,4.0,456,91,,Third-party,,3.0,0,0,,0,,0,0,,7 days replacement,1,https://www.flipkart.com/liberty-warrior-original-jungle-boot-men-light-weight-trekking-shoes-boots/p/itm0081db6493a77,0,0.04,0.2,0,5.1
Flipkart,fashion,Lowest price since launch,442.0,2499.0,82.0,4.0,483,96,,Third-party,,3.0,0,0,Lowest Price,1,,0,0,,7 days replacement,1,https://www.flipkart.com/veximo-sneakers-men/p/itmf4edc196b8bc5,1,0.164,0.199,2,4.1
Flipkart,fashion,Flipkart Product,858.0,999.0,14.0,4.0,412,82,,Third-party,,3.0,0,0,,0,Only Few Left,1,0,,7 days replacement,1,https://www.flipkart.com/asian-cosko-sports-shoes-men-latest-stylish-casual-sport-running-boys-lace-up-waterproof-blue-running-walking-gym-trekking-hiking-party-casuals/p/itmfef3c697403c3,1,0.028,0.199,3,5.1
Flipkart,fashion,Flipkart Product,944.0,1699.0,44.0,4.0,296,59,,Third-party,,3.0,0,0,,0,,0,0,,7 days replacement,1,https://www.flipkart.com/asian-casual-sneakers-shoes-men-mexico-11/p/itm27d9870cb12bf,0,0.088,0.199,0,5.1
Flipkart,fashion,Flipkart Product,869.0,1899.0,54.0,4.0,102,20,,Third-party,,3.0,0,0,,0,,0,0,,7 days replacement,1,https://www.flipkart.com/action-dotcom-drive-102-microfiber-classic-comfortable-retro-durable-casual-slip-on-loafers-men/p/itm9093347a0e2b0,0,0.108,0.196,0,5.027
Flipkart,fashion,Flipkart Product,1685.0,4799.0,64.0,4.0,153,30,,Third-party,,3.0,0,0,Hot Deal,1,,0,0,,7 days replacement,1,https://www.flipkart.com/puma-zarsun-sneakers-men/p/itm5f212d8caa3fa,1,0.128,0.196,2,5.1
Flipkart,fashion,Flipkart Product,420.0,1999.0,78.0,4.0,429,85,,Third-party,,3.0,0,0,Hot Deal,1,,0,0,,7 days replacement,1,https://www.flipkart.com/echor-casual-white-sneakers-men/p/itm0fa975f4d5cd5,1,0.156,0.198,2,4.1
Flipkart,fashion,Flipkart Product,829.0,1699.0,51.0,4.0,216,43,,Third-party,,3.0,0,0,,0,,0,0,,7 days replacement,1,https://www.flipkart.com/action-dotcom-drive-43-trendy-comfortable-durable-casual-slip-on-loafers-men/p/itme6de6bf097841,0,0.102,0.199,0,5.1
Flipkart,fashion,Flipkart Product,2119.0,4999.0,57.0,4.0,420,84,,Third-party,,3.0,0,0,,0,,0,0,,7 days replacement,1,https://www.flipkart.com/puma-turino-ii-og-sneakers-men/p/itmed855757e706e,0,0.114,0.2,0,5.1
Flipkart,fashion,Flipkart Product,645.0,1499.0,56.0,4.0,243,48,,Third-party,,3.0,0,0,Hot Deal,1,,0,0,,7 days replacement,1,https://www.flipkart.com/asian-mens-tango-01-sneakers-stylish-lightweight-shoes-high-grip-sole-men/p/itm400c8fac4bce6,1,0.112,0.198,0,5.1
Flipkart,fashion,Lowest price since launch,532.0,1999.0,73.0,4.0,378,75,,Third-party,,3.0,0,0,Lowest Price,1,,0,0,,7 days replacement,1,https://www.flipkart.com/beltrix-casual-sneakers-casuals-men/p/itm9c54265ecdf6d,1,0.146,0.198,2,4.1
Flipkart,fashion,Flipkart Product,2598.0,6499.0,60.0,4.0,100,20,,Third-party,,3.0,0,0,Hot Deal,1,,0,0,,7 days replacement,1,https://www.flipkart.com/puma-r78-wind-mu-sneakers-men/p/itmbe987323ca1ad,1,0.12,0.2,0,5.023
Flipkart,fashion,Flipkart Product,460.0,2499.0,81.0,4.0,256,51,,Third-party,,3.0,0,0,,0,Only Few Left,1,0,,7 days replacement,1,https://www.flipkart.com/nxtkick-new-fashion-outdoor-trendy-lightweight-casual-sneakers-men/p/itm5dfe75b82c7af,1,0.162,0.199,5,4.1
Flipkart,fashion,Flipkart Product,476.0,2400.0,80.0,4.0,474,94,,Third-party,,3.0,0,0,,0,,0,0,,7 days replacement,1,https://www.flipkart.com/pocy-shoes-casual-sneakers-men/p/itm0d06b069a3233,0,0.16,0.198,2,4.1
Flipkart,fashion,Flipkart Product,3069.0,6999.0,56.0,4.0,129,25,,Third-party,,3.0,0,0,,0,,0,0,,7 days replacement,1,https://www.flipkart.com/puma-r78-retro-run-res-sneakers-men/p/itm142529c147baa,0,0.112,0.194,0,5.074
Flipkart,fashion,Flipkart Product,2111.0,4799.0,56.0,4.0,109,21,,Third-party,,3.0,0,0,Hot Deal,1,,0,0,,7 days replacement,1,https://www.flipkart.com/puma-terranova-sneakers-men/p/itm9b4ee96409fa6,1,0.112,0.193,0,5.04
Flipkart,fashion,Flipkart Product,732.0,999.0,26.0,4.0,56,11,,Third-party,,3.0,0,0,Hot Deal,1,,0,0,,7 days replacement,1,https://www.flipkart.com/hockwood-street-smart-casuals-men/p/itmff25eegp8gt2v,1,0.052,0.196,0,4.909
Flipkart,fashion,Flipkart Product,475.0,1499.0,68.0,4.0,436,87,,Third-party,,3.0,0,0,,0,Only Few Left,1,0,,7 days replacement,1,https://www.flipkart.com/denmy-trend-fashion-sneaker-men/p/itm8b273a349dd7f,1,0.136,0.2,5,5.1
Flipkart,fashion,Flipkart Product,449.0,699.0,35.0,4.0,416,83,,Third-party,,3.0,0,0,,0,,0,0,,7 days replacement,1,https://www.flipkart.com/action-outdoors-men/p/itm814d20bd96317,0,0.07,0.2,0,5.1
Flipkart,fashion,Flipkart Product,993.0,1699.0,41.0,4.0,331,66,,Third-party,,3.0,0,0,,0,Only Few Left,1,0,,7 days replacement,1,https://www.flipkart.com/asian-casual-sneakers-shoes-men-mexico-11/p/itm69da11ace0369,1,0.082,0.199,3,5.1
Flipkart,fashion,Flipkart Product,433.0,1999.0,78.0,4.0,442,88,,Third-party,,3.0,0,0,,0,Only Few Left,1,0,,7 days replacement,1,https://www.flipkart.com/echor-white-shoes-men-s-sneakers-men/p/itmf4d5aedddd28c,1,0.156,0.199,5,4.1
Flipkart,fashion,Flipkart Product,455.0,1499.0,69.0,4.0,205,41,,Third-party,,3.0,0,0,,0,Only Few Left,1,0,,7 days replacement,1,https://www.flipkart.com/lejano-sneakers-men/p/itmf4edc196b8bc5,1,0.138,0.2,5,5.1
Flipkart,fashion,Flipkart Product,691.0,1299.0,46.0,4.0,117,23,,Third-party,,3.0,0,0,Hot Deal,1,,0,0,,7 days replacement,1,https://www.flipkart.com/city-soles-white-sneakers-men/p/itmfgb2ncxmc8jeg,1,0.092,0.197,0,5.054
Flipkart,fashion,Flipkart Product,670.0,999.0,32.0,4.0,74,14,,Third-party,,3.0,0,0,,0,,0,0,,7 days replacement,1,https://www.flipkart.com/hockwood-sneakers-canvas-shoes-men/p/itmffryemuhtmfq8,0,0.064,0.189,0,4.963
Flipkart,fashion,Flipkart Product,428.0,2399.0,82.0,4.0,399,79,,Third-party,,3.0,0,0,,0,Only Few Left,1,0,,7 days replacement,1,https://www.flipkart.com/stride-up-trendy-comfortable-durable-casual-slip-on-loafers-men/p/itmd5320fe90e95b,1,0.164,0.198,5,4.1
Flipkart,fashion,Flipkart Product,1364.0,2199.0,37.0,4.0,101,20,,Third-party,,3.0,0,0,Hot Deal,1,,0,0,,7 days replacement,1,https://www.flipkart.com/campus-camp-clint-sneakers-men/p/itm75378b4c619a2,1,0.074,0.198,0,5.025
Flipkart,fashion,Flipkart Product,1056.0,3295.0,67.0,4.0,259,51,,Third-party,,3.0,0,0,Hot Deal,1,,0,0,,7 days replacement,1,https://www.flipkart.com/atom-spring-edge-alpha-2-stylish-comfortable-breathable-daily-wear-lace-up-sneakers-men/p/itm74ce4c7c2d4b9,1,0.134,0.197,2,5.1
Flipkart,fashion,Flipkart Product,495.0,1999.0,75.0,4.0,188,37,,Third-party,,3.0,0,0,Hot Deal,1,,0,0,,7 days replacement,1,https://www.flipkart.com/aadi-synthetic-leather-lightweight-comfortable-trendy-walking-outdoor-slip-chelsea-boots-men/p/itm1836cb78bb7cb,1,0.15,0.197,2,4.1
Flipkart,fashion,Flipkart Product,1082.0,1999.0,45.0,4.0,341,68,,Third-party,,3.0,0,0,,0,Only Few Left,1,0,,7 days replacement,1,https://www.flipkart.com/asian-wind-pro-11-walking-shoes-men-lightweight-memory-foam-cushion-sole-mocassin/p/itm7d22e8db44ca2,1,0.09,0.199,3,5.1
Flipkart,fashion,Flipkart Product,1312.0,2099.0,37.0,4.0,97,19,,Third-party,,3.0,0,0,,0,Only Few Left,1,0,,7 days replacement,1,https://www.flipkart.com/asian-everest-01-black-sports-gym-training-walking-stylish-outdoors-men/p/itm877e6cc7c14f3,1,0.074,0.196,3,5.017
Flipkart,fashion,Bestseller,1120.0,5899.0,81.0,4.0,169,33,,Third-party,,3.0,0,0,Bestseller; Hot Deal,2,,0,0,,7 days replacement,1,https://www.flipkart.com/red-tape-lifestyle-sneakers-men-classic-everyday-comfort/p/itmccb66a2458a28,2,0.162,0.195,2,4.1
Flipkart,fashion,Flipkart Product,408.0,1999.0,79.0,4.0,91,18,,Third-party,,3.0,0,0,Hot Deal,1,,0,0,,7 days replacement,1,https://www.flipkart.com/aadi-sneakers-men/p/itmfbbd674083772,1,0.158,0.198,2,4.004
